au:soul_pattinson_telecommunications_pty:limelight	AU	Soul Pattinson Telecommunications Pty	Limelight	0			
au:soul_pattinson_telecommunications_pty:msn	AU	Soul Pattinson Telecommunications Pty	MSN	100	663	234	
au:soul_pattinson_telecommunications_pty:maxcdn	AU	Soul Pattinson Telecommunications Pty	MaxCDN	89	495	342	1582
au:soul_pattinson_telecommunications_pty:microsoft_azure	AU	Soul Pattinson Telecommunications Pty	Microsoft Azure	100	1776	389	2151
au:soul_pattinson_telecommunications_pty:ngenix	AU	Soul Pattinson Telecommunications Pty	Ngenix	100	1532	615	4875
au:soul_pattinson_telecommunications_pty:nirvanix	AU	Soul Pattinson Telecommunications Pty	Nirvanix	0			
au:soul_pattinson_telecommunications_pty:qzone	AU	Soul Pattinson Telecommunications Pty	Qzone	83	2819	1375	
au:soul_pattinson_telecommunications_pty:rackspace_cloudfiles	AU	Soul Pattinson Telecommunications Pty	Rackspace CloudFiles	84	99	159	261
au:soul_pattinson_telecommunications_pty:rackspace_cloudserver	AU	Soul Pattinson Telecommunications Pty	Rackspace CloudServer	76	687	1149	1438
au:soul_pattinson_telecommunications_pty:simplecdn	AU	Soul Pattinson Telecommunications Pty	SimpleCDN	100		611	
au:soul_pattinson_telecommunications_pty:twitter	AU	Soul Pattinson Telecommunications Pty	Twitter	67	610	579	
au:soul_pattinson_telecommunications_pty:yacast	AU	Soul Pattinson Telecommunications Pty	Yacast	50		379	
au:soul_pattinson_telecommunications_pty:yahoo	AU	Soul Pattinson Telecommunications Pty	Yahoo	80	804	491	
au:soul_pattinson_telecommunications_pty:youtube	AU	Soul Pattinson Telecommunications Pty	YouTube	79	366	362	
au:southern_computer_services:aol	AU	Southern Computer Services	AOL	100	1416	613	
au:southern_computer_services:akamai	AU	Southern Computer Services	Akamai	100	500	304	11844
au:southern_computer_services:amazon_ec2_eu	AU	Southern Computer Services	Amazon EC2 (EU)	100		902	
au:southern_computer_services:amazon_ec2_us	AU	Southern Computer Services	Amazon EC2 (US)	100		398	
au:southern_computer_services:amazon_s3_eu	AU	Southern Computer Services	Amazon S3 (EU)	100	2188	401	3351
au:southern_computer_services:amazon_s3_us	AU	Southern Computer Services	Amazon S3 (US)	89	1516	669	18421
au:southern_computer_services:bing	AU	Southern Computer Services	Bing	100	297		
au:southern_computer_services:bitgravity	AU	Southern Computer Services	BitGravity	67	250	109	
au:southern_computer_services:cdnetworks	AU	Southern Computer Services	CDNetworks	100		500	
au:southern_computer_services:cachefly	AU	Southern Computer Services	CacheFly	100		421	
au:southern_computer_services:chinacache	AU	Southern Computer Services	ChinaCache	100		1508	
au:southern_computer_services:cloudfront	AU	Southern Computer Services	Cloudfront	100		370	
au:southern_computer_services:cotendo	AU	Southern Computer Services	Cotendo	100		173	
au:southern_computer_services:edgecast	AU	Southern Computer Services	Edgecast	100		594	
au:southern_computer_services:facebook	AU	Southern Computer Services	Facebook	100	1491		
au:southern_computer_services:gogrid	AU	Southern Computer Services	GoGrid	92	816	258	7344
au:southern_computer_services:google_app_engine	AU	Southern Computer Services	Google App Engine	100		378	
au:southern_computer_services:highwinds	AU	Southern Computer Services	Highwinds	100		874	
au:southern_computer_services:internap	AU	Southern Computer Services	Internap	100		484	
au:southern_computer_services:internode	AU	Southern Computer Services	Internode	100		29	
au:southern_computer_services:joyent	AU	Southern Computer Services	Joyent	100	1516	252	7391
au:southern_computer_services:level3	AU	Southern Computer Services	Level3	100	1094	272	10063
au:southern_computer_services:limelight	AU	Southern Computer Services	Limelight	0			
au:southern_computer_services:msn	AU	Southern Computer Services	MSN	100	604	313	
au:southern_computer_services:maxcdn	AU	Southern Computer Services	MaxCDN	100		390	
au:southern_computer_services:microsoft_azure	AU	Southern Computer Services	Microsoft Azure	100		680	
au:southern_computer_services:ngenix	AU	Southern Computer Services	Ngenix	100		1322	
au:southern_computer_services:nirvanix	AU	Southern Computer Services	Nirvanix	0			
au:southern_computer_services:qzone	AU	Southern Computer Services	Qzone	100	4468		
au:southern_computer_services:rackspace_cloudfiles	AU	Southern Computer Services	Rackspace CloudFiles	100	163	562	9348
au:southern_computer_services:rackspace_cloudserver	AU	Southern Computer Services	Rackspace CloudServer	40		2248	
au:southern_computer_services:simplecdn	AU	Southern Computer Services	SimpleCDN	100	1312	775	5278
au:southern_computer_services:twitter	AU	Southern Computer Services	Twitter	100	1321		
au:southern_computer_services:yacast	AU	Southern Computer Services	Yacast	60		1302	
au:southern_computer_services:yahoo	AU	Southern Computer Services	Yahoo	100	1042	437	
au:southern_computer_services:youtube	AU	Southern Computer Services	YouTube	100	668	282	
au:spectrums_core_network:aol	AU	Spectrums Core Network	AOL	100	1302		
au:spectrums_core_network:amazon_ec2_eu	AU	Spectrums Core Network	Amazon EC2 (EU)	100	1330	377	2836
au:spectrums_core_network:amazon_ec2_us	AU	Spectrums Core Network	Amazon EC2 (US)	100	1171	287	3515
au:spectrums_core_network:amazon_s3_eu	AU	Spectrums Core Network	Amazon S3 (EU)	100	1672	438	3000
au:spectrums_core_network:amazon_s3_us	AU	Spectrums Core Network	Amazon S3 (US)	100	1125	294	4172
au:spectrums_core_network:bitgravity	AU	Spectrums Core Network	BitGravity	100		27	
au:spectrums_core_network:cdnetworks	AU	Spectrums Core Network	CDNetworks	100		5	
au:spectrums_core_network:cachefly	AU	Spectrums Core Network	CacheFly	100	500	141	219
au:spectrums_core_network:chinacache	AU	Spectrums Core Network	ChinaCache	100		149	
au:spectrums_core_network:cotendo	AU	Spectrums Core Network	Cotendo	100		5	
au:spectrums_core_network:edgecast	AU	Spectrums Core Network	Edgecast	100		406	
au:spectrums_core_network:facebook	AU	Spectrums Core Network	Facebook	100	164		
au:spectrums_core_network:gogrid	AU	Spectrums Core Network	GoGrid	100	1031	195	1735
au:spectrums_core_network:highwinds	AU	Spectrums Core Network	Highwinds	100		644	
au:spectrums_core_network:internap	AU	Spectrums Core Network	Internap	100		161	
au:spectrums_core_network:internode	AU	Spectrums Core Network	Internode	100		15	
au:spectrums_core_network:joyent	AU	Spectrums Core Network	Joyent	100		164	
au:spectrums_core_network:level3	AU	Spectrums Core Network	Level3	100	1313	180	1765
au:spectrums_core_network:limelight	AU	Spectrums Core Network	Limelight	0			
au:spectrums_core_network:maxcdn	AU	Spectrums Core Network	MaxCDN	100		207	
au:spectrums_core_network:microsoft_azure	AU	Spectrums Core Network	Microsoft Azure	100		207	
au:spectrums_core_network:ngenix	AU	Spectrums Core Network	Ngenix	100		399	
au:spectrums_core_network:nirvanix	AU	Spectrums Core Network	Nirvanix	0			
au:spectrums_core_network:qzone	AU	Spectrums Core Network	Qzone	100	13828	1031	
au:spectrums_core_network:rackspace_cloudserver	AU	Spectrums Core Network	Rackspace CloudServer	100		214	
au:spectrums_core_network:simplecdn	AU	Spectrums Core Network	SimpleCDN	100		679	
au:spectrums_core_network:twitter	AU	Spectrums Core Network	Twitter	100	333		
au:spectrums_core_network:yacast	AU	Spectrums Core Network	Yacast	100		331	
au:spectrums_core_network:yahoo	AU	Spectrums Core Network	Yahoo	100	1227	641	
au:spin_internet_service:aol	AU	Spin Internet Service	AOL	100	1597	324	
au:spin_internet_service:akamai	AU	Spin Internet Service	Akamai	98	1081	429	2213
au:spin_internet_service:amazon_ec2_eu	AU	Spin Internet Service	Amazon EC2 (EU)	100	527	335	1008
au:spin_internet_service:amazon_ec2_us	AU	Spin Internet Service	Amazon EC2 (US)	100	645	351	1117
au:spin_internet_service:amazon_s3_eu	AU	Spin Internet Service	Amazon S3 (EU)	99	831	302	922
au:spin_internet_service:amazon_s3_us	AU	Spin Internet Service	Amazon S3 (US)	99	1255	472	2004
au:spin_internet_service:bing	AU	Spin Internet Service	Bing	100	1043	777	
au:spin_internet_service:bitgravity	AU	Spin Internet Service	BitGravity	87	665	168	
au:spin_internet_service:cdnetworks	AU	Spin Internet Service	CDNetworks	100	3242	298	329
au:spin_internet_service:cachefly	AU	Spin Internet Service	CacheFly	100	929	276	304
au:spin_internet_service:chinacache	AU	Spin Internet Service	ChinaCache	98	1820	496	3057
au:spin_internet_service:cloudfront	AU	Spin Internet Service	Cloudfront	100	1382	403	2535
au:spin_internet_service:cotendo	AU	Spin Internet Service	Cotendo	95	1043	332	2206
au:spin_internet_service:edgecast	AU	Spin Internet Service	Edgecast	98	2775	245	2055
au:spin_internet_service:facebook	AU	Spin Internet Service	Facebook	100	424	308	
au:spin_internet_service:gogrid	AU	Spin Internet Service	GoGrid	98	665	301	1556
au:spin_internet_service:google_app_engine	AU	Spin Internet Service	Google App Engine	99	1466	1012	799
au:spin_internet_service:highwinds	AU	Spin Internet Service	Highwinds	100	513	443	284
au:spin_internet_service:internap	AU	Spin Internet Service	Internap	100	1076	514	2346
au:spin_internet_service:internode	AU	Spin Internet Service	Internode	100	794	316	1781
au:spin_internet_service:joyent	AU	Spin Internet Service	Joyent	99	1236	322	1779
au:spin_internet_service:level3	AU	Spin Internet Service	Level3	100	1024	478	1345
au:spin_internet_service:limelight	AU	Spin Internet Service	Limelight	2		67	
au:spin_internet_service:msn	AU	Spin Internet Service	MSN	100	1036	291	
au:spin_internet_service:maxcdn	AU	Spin Internet Service	MaxCDN	63	202	507	484
au:spin_internet_service:microsoft_azure	AU	Spin Internet Service	Microsoft Azure	100	1094	341	906
au:spin_internet_service:ngenix	AU	Spin Internet Service	Ngenix	100	1231	346	901
au:spin_internet_service:nirvanix	AU	Spin Internet Service	Nirvanix	0			
au:spin_internet_service:qzone	AU	Spin Internet Service	Qzone	100	2706	695	
au:spin_internet_service:rackspace_cloudfiles	AU	Spin Internet Service	Rackspace CloudFiles	97	1170	403	2434
au:spin_internet_service:rackspace_cloudserver	AU	Spin Internet Service	Rackspace CloudServer	35	2655	2072	2043
au:spin_internet_service:simplecdn	AU	Spin Internet Service	SimpleCDN	98	1080	390	1231
au:spin_internet_service:twitter	AU	Spin Internet Service	Twitter	100	598	400	
au:spin_internet_service:yacast	AU	Spin Internet Service	Yacast	32		311	
au:spin_internet_service:yahoo	AU	Spin Internet Service	Yahoo	100	968	398	
au:spin_internet_service:youtube	AU	Spin Internet Service	YouTube	100	763	642	
au:sprint:aol	AU	Sprint	AOL	100	1200	516	
au:sprint:akamai	AU	Sprint	Akamai	67	485	271	1563
au:sprint:amazon_ec2_eu	AU	Sprint	Amazon EC2 (EU)	100	1615	572	2317
au:sprint:amazon_ec2_us	AU	Sprint	Amazon EC2 (US)	100	745	416	2132
au:sprint:amazon_s3_eu	AU	Sprint	Amazon S3 (EU)	100	2186	433	3051
au:sprint:amazon_s3_us	AU	Sprint	Amazon S3 (US)	95	1702	453	2403
au:sprint:bing	AU	Sprint	Bing	100	727	381	
au:sprint:bitgravity	AU	Sprint	BitGravity	83	782	270	
au:sprint:cdnetworks	AU	Sprint	CDNetworks	100	868	293	495
au:sprint:cachefly	AU	Sprint	CacheFly	100	588	433	1096
au:sprint:chinacache	AU	Sprint	ChinaCache	100	978	236	1481
au:sprint:cloudfront	AU	Sprint	Cloudfront	100	664	402	547
au:sprint:cotendo	AU	Sprint	Cotendo	100	426	195	1349
au:sprint:edgecast	AU	Sprint	Edgecast	100	274	238	1422
au:sprint:facebook	AU	Sprint	Facebook	78	710	439	
au:sprint:gogrid	AU	Sprint	GoGrid	92	465	397	1616
au:sprint:google_app_engine	AU	Sprint	Google App Engine	96	1175	617	1592
au:sprint:highwinds	AU	Sprint	Highwinds	71	531	441	1313
au:sprint:internap	AU	Sprint	Internap	100	1125	8601	1969
au:sprint:internode	AU	Sprint	Internode	93	1115	523	4899
au:sprint:joyent	AU	Sprint	Joyent	100	780	933	990
au:sprint:level3	AU	Sprint	Level3	100	533	279	1426
au:sprint:limelight	AU	Sprint	Limelight	0			
au:sprint:msn	AU	Sprint	MSN	100	1561	1248	
au:sprint:maxcdn	AU	Sprint	MaxCDN	100	770	373	1481
au:sprint:microsoft_azure	AU	Sprint	Microsoft Azure	100	693	318	1492
au:sprint:ngenix	AU	Sprint	Ngenix	100	960	465	1694
au:sprint:nirvanix	AU	Sprint	Nirvanix	0			
au:sprint:qzone	AU	Sprint	Qzone	50	556	469	
au:sprint:rackspace_cloudfiles	AU	Sprint	Rackspace CloudFiles	97	939	244	1241
au:sprint:rackspace_cloudserver	AU	Sprint	Rackspace CloudServer	82	3250	1667	1579
au:sprint:simplecdn	AU	Sprint	SimpleCDN	100	781	800	1344
au:sprint:twitter	AU	Sprint	Twitter	41	577	557	
au:sprint:yacast	AU	Sprint	Yacast	25		334	
au:sprint:yahoo	AU	Sprint	Yahoo	100	1216	524	
au:sprint:youtube	AU	Sprint	YouTube	88	435	297	
au:st_george_bank_limited:aol	AU	St George Bank Limited	AOL	100	2965	276	
au:st_george_bank_limited:akamai	AU	St George Bank Limited	Akamai	100	860	575	1175
au:st_george_bank_limited:amazon_ec2_eu	AU	St George Bank Limited	Amazon EC2 (EU)	100	1249	634	2495
au:st_george_bank_limited:amazon_ec2_us	AU	St George Bank Limited	Amazon EC2 (US)	100	1181	445	1747
au:st_george_bank_limited:amazon_s3_eu	AU	St George Bank Limited	Amazon S3 (EU)	100	1737	1090	3793
au:st_george_bank_limited:amazon_s3_us	AU	St George Bank Limited	Amazon S3 (US)	100	1991	831	1994
au:st_george_bank_limited:bing	AU	St George Bank Limited	Bing	100	380	340	
au:st_george_bank_limited:bitgravity	AU	St George Bank Limited	BitGravity	100		148	
au:st_george_bank_limited:cdnetworks	AU	St George Bank Limited	CDNetworks	8		45	
au:st_george_bank_limited:cachefly	AU	St George Bank Limited	CacheFly	100		563	
au:st_george_bank_limited:chinacache	AU	St George Bank Limited	ChinaCache	100	1365	351	1773
au:st_george_bank_limited:cloudfront	AU	St George Bank Limited	Cloudfront	100	3883	547	931
au:st_george_bank_limited:cotendo	AU	St George Bank Limited	Cotendo	100	125	110	459
au:st_george_bank_limited:edgecast	AU	St George Bank Limited	Edgecast	100	192	75	176
au:st_george_bank_limited:facebook	AU	St George Bank Limited	Facebook	100	360	443	
au:st_george_bank_limited:gogrid	AU	St George Bank Limited	GoGrid	100	1143	427	1257
au:st_george_bank_limited:google_app_engine	AU	St George Bank Limited	Google App Engine	100	728	580	507
au:st_george_bank_limited:highwinds	AU	St George Bank Limited	Highwinds	100	430	456	1323
au:st_george_bank_limited:internap	AU	St George Bank Limited	Internap	100	453	475	1047
au:st_george_bank_limited:internode	AU	St George Bank Limited	Internode	100	186	194	296
au:st_george_bank_limited:joyent	AU	St George Bank Limited	Joyent	100	719	656	1189
au:st_george_bank_limited:level3	AU	St George Bank Limited	Level3	100		267	
au:st_george_bank_limited:limelight	AU	St George Bank Limited	Limelight	0			
au:st_george_bank_limited:msn	AU	St George Bank Limited	MSN	100	813	453	
au:st_george_bank_limited:maxcdn	AU	St George Bank Limited	MaxCDN	100		220	
au:st_george_bank_limited:microsoft_azure	AU	St George Bank Limited	Microsoft Azure	96	1142	437	1783
au:st_george_bank_limited:ngenix	AU	St George Bank Limited	Ngenix	100	3621	839	3143
au:st_george_bank_limited:nirvanix	AU	St George Bank Limited	Nirvanix	0			
au:st_george_bank_limited:rackspace_cloudfiles	AU	St George Bank Limited	Rackspace CloudFiles	100	162	344	378
au:st_george_bank_limited:rackspace_cloudserver	AU	St George Bank Limited	Rackspace CloudServer	100	765	678	1871
au:st_george_bank_limited:simplecdn	AU	St George Bank Limited	SimpleCDN	100	3032	503	2024
au:st_george_bank_limited:twitter	AU	St George Bank Limited	Twitter	100	530		
au:st_george_bank_limited:yacast	AU	St George Bank Limited	Yacast	33		1171	
au:st_george_bank_limited:yahoo	AU	St George Bank Limited	Yahoo	100	837	1563	
au:st_george_bank_limited:youtube	AU	St George Bank Limited	YouTube	62	297	370	
au:st_vincents_mater_health:akamai	AU	St Vincents Mater Health	Akamai	75	504	487	1220
au:st_vincents_mater_health:amazon_ec2_eu	AU	St Vincents Mater Health	Amazon EC2 (EU)	100	1341	662	2300
au:st_vincents_mater_health:amazon_s3_eu	AU	St Vincents Mater Health	Amazon S3 (EU)	100	1333	352	4657
au:st_vincents_mater_health:amazon_s3_us	AU	St Vincents Mater Health	Amazon S3 (US)	100		204	
au:st_vincents_mater_health:bing	AU	St Vincents Mater Health	Bing	100	537	264	
au:st_vincents_mater_health:cdnetworks	AU	St Vincents Mater Health	CDNetworks	100		62	
au:st_vincents_mater_health:chinacache	AU	St Vincents Mater Health	ChinaCache	100		172	
au:st_vincents_mater_health:cloudfront	AU	St Vincents Mater Health	Cloudfront	100		133	
au:st_vincents_mater_health:cotendo	AU	St Vincents Mater Health	Cotendo	100		31	
au:st_vincents_mater_health:edgecast	AU	St Vincents Mater Health	Edgecast	100		16	
au:st_vincents_mater_health:gogrid	AU	St Vincents Mater Health	GoGrid	100		180	
au:st_vincents_mater_health:google_app_engine	AU	St Vincents Mater Health	Google App Engine	100		297	
au:st_vincents_mater_health:internode	AU	St Vincents Mater Health	Internode	100		31	
au:st_vincents_mater_health:joyent	AU	St Vincents Mater Health	Joyent	100	799	201	5652
au:st_vincents_mater_health:level3	AU	St Vincents Mater Health	Level3	100		187	
au:st_vincents_mater_health:maxcdn	AU	St Vincents Mater Health	MaxCDN	100		718	
au:st_vincents_mater_health:ngenix	AU	St Vincents Mater Health	Ngenix	100		391	
au:st_vincents_mater_health:nirvanix	AU	St Vincents Mater Health	Nirvanix	0			
au:st_vincents_mater_health:rackspace_cloudfiles	AU	St Vincents Mater Health	Rackspace CloudFiles	100	63	38	1179
au:st_vincents_mater_health:simplecdn	AU	St Vincents Mater Health	SimpleCDN	100		235	
au:st_vincents_mater_health:yacast	AU	St Vincents Mater Health	Yacast	0			
au:st_vincents_mater_health:yahoo	AU	St Vincents Mater Health	Yahoo	100	573	366	
au:st_vincents_mater_health:youtube	AU	St Vincents Mater Health	YouTube	0			
au:state_library_of_queensland:amazon_ec2_eu	AU	State Library Of Queensland	Amazon EC2 (EU)	71	927	1066	
au:state_library_of_queensland:amazon_ec2_us	AU	State Library Of Queensland	Amazon EC2 (US)	100	713	872	2985
au:state_library_of_queensland:amazon_s3_eu	AU	State Library Of Queensland	Amazon S3 (EU)	82	3297	628	
au:state_library_of_queensland:amazon_s3_us	AU	State Library Of Queensland	Amazon S3 (US)	82	1189	699	3171
au:state_library_of_queensland:bitgravity	AU	State Library Of Queensland	BitGravity	100		641	
au:state_library_of_queensland:cdnetworks	AU	State Library Of Queensland	CDNetworks	100		44	
au:state_library_of_queensland:cachefly	AU	State Library Of Queensland	CacheFly	100		453	
au:state_library_of_queensland:chinacache	AU	State Library Of Queensland	ChinaCache	80	1229	648	
au:state_library_of_queensland:cloudfront	AU	State Library Of Queensland	Cloudfront	100		661	
au:state_library_of_queensland:cotendo	AU	State Library Of Queensland	Cotendo	100	1483	40	415
au:state_library_of_queensland:edgecast	AU	State Library Of Queensland	Edgecast	100	208	33	145
au:state_library_of_queensland:gogrid	AU	State Library Of Queensland	GoGrid	100		219	
au:state_library_of_queensland:google_app_engine	AU	State Library Of Queensland	Google App Engine	100	1827	506	329
au:state_library_of_queensland:highwinds	AU	State Library Of Queensland	Highwinds	71	4842	829	
au:state_library_of_queensland:joyent	AU	State Library Of Queensland	Joyent	100		266	
au:state_library_of_queensland:level3	AU	State Library Of Queensland	Level3	100		289	
au:state_library_of_queensland:limelight	AU	State Library Of Queensland	Limelight	0			
au:state_library_of_queensland:msn	AU	State Library Of Queensland	MSN	100	1109	206	
au:state_library_of_queensland:maxcdn	AU	State Library Of Queensland	MaxCDN	100	545	412	395
au:state_library_of_queensland:microsoft_azure	AU	State Library Of Queensland	Microsoft Azure	71	895	354	
au:state_library_of_queensland:ngenix	AU	State Library Of Queensland	Ngenix	100		374	
au:state_library_of_queensland:nirvanix	AU	State Library Of Queensland	Nirvanix	0			
au:state_library_of_queensland:qzone	AU	State Library Of Queensland	Qzone	100	3261	1138	
au:state_library_of_queensland:rackspace_cloudfiles	AU	State Library Of Queensland	Rackspace CloudFiles	100		62	
au:state_library_of_queensland:rackspace_cloudserver	AU	State Library Of Queensland	Rackspace CloudServer	71	834	211	
au:state_library_of_queensland:twitter	AU	State Library Of Queensland	Twitter	100	703		
au:state_library_of_queensland:yacast	AU	State Library Of Queensland	Yacast	100		531	
au:state_library_of_queensland:yahoo	AU	State Library Of Queensland	Yahoo	100	1206	1187	
au:state_library_of_queensland:youtube	AU	State Library Of Queensland	YouTube	100	284	251	
au:state_library_of_victoria:aol	AU	State Library Of Victoria	AOL	100	951	647	
au:state_library_of_victoria:akamai	AU	State Library Of Victoria	Akamai	100	451	217	1151
au:state_library_of_victoria:amazon_ec2_eu	AU	State Library Of Victoria	Amazon EC2 (EU)	100	1054	430	2719
au:state_library_of_victoria:amazon_ec2_us	AU	State Library Of Victoria	Amazon EC2 (US)	100	638	548	2323
au:state_library_of_victoria:amazon_s3_eu	AU	State Library Of Victoria	Amazon S3 (EU)	91	975	637	2504
au:state_library_of_victoria:amazon_s3_us	AU	State Library Of Victoria	Amazon S3 (US)	100	1156	390	2374
au:state_library_of_victoria:bing	AU	State Library Of Victoria	Bing	100	299	242	
au:state_library_of_victoria:cdnetworks	AU	State Library Of Victoria	CDNetworks	100	1220	270	900
au:state_library_of_victoria:cachefly	AU	State Library Of Victoria	CacheFly	100		51	
au:state_library_of_victoria:cloudfront	AU	State Library Of Victoria	Cloudfront	100	762	177	1386
au:state_library_of_victoria:cotendo	AU	State Library Of Victoria	Cotendo	100		294	
au:state_library_of_victoria:edgecast	AU	State Library Of Victoria	Edgecast	100		141	881
au:state_library_of_victoria:facebook	AU	State Library Of Victoria	Facebook	100	187	184	
au:state_library_of_victoria:gogrid	AU	State Library Of Victoria	GoGrid	100		350	
au:state_library_of_victoria:google_app_engine	AU	State Library Of Victoria	Google App Engine	100	500	378	407
au:state_library_of_victoria:highwinds	AU	State Library Of Victoria	Highwinds	100		1257	
au:state_library_of_victoria:internap	AU	State Library Of Victoria	Internap	100	542	188	1381
au:state_library_of_victoria:internode	AU	State Library Of Victoria	Internode	100	47	13	99
au:state_library_of_victoria:level3	AU	State Library Of Victoria	Level3	100	831	256	1264
au:state_library_of_victoria:msn	AU	State Library Of Victoria	MSN	100	1624	225	
au:state_library_of_victoria:maxcdn	AU	State Library Of Victoria	MaxCDN	100	534	397	1236
au:state_library_of_victoria:microsoft_azure	AU	State Library Of Victoria	Microsoft Azure	100	943	477	4964
au:state_library_of_victoria:ngenix	AU	State Library Of Victoria	Ngenix	100		725	
au:state_library_of_victoria:nirvanix	AU	State Library Of Victoria	Nirvanix	0			
au:state_library_of_victoria:rackspace_cloudfiles	AU	State Library Of Victoria	Rackspace CloudFiles	94	340	172	625
au:state_library_of_victoria:rackspace_cloudserver	AU	State Library Of Victoria	Rackspace CloudServer	100		396	
au:state_library_of_victoria:simplecdn	AU	State Library Of Victoria	SimpleCDN	100	727	581	1213
au:state_library_of_victoria:twitter	AU	State Library Of Victoria	Twitter	100	541		
au:state_library_of_victoria:yahoo	AU	State Library Of Victoria	Yahoo	100	1172		
au:state_library_of_victoria:youtube	AU	State Library Of Victoria	YouTube	100	550	422	
au:state_street_bank_and_trust_company:aol	AU	State Street Bank And Trust Company	AOL	100	409	47	
au:state_street_bank_and_trust_company:akamai	AU	State Street Bank And Trust Company	Akamai	63	1750	250	859
au:state_street_bank_and_trust_company:amazon_ec2_eu	AU	State Street Bank And Trust Company	Amazon EC2 (EU)	100	273	171	610
au:state_street_bank_and_trust_company:amazon_ec2_us	AU	State Street Bank And Trust Company	Amazon EC2 (US)	100	155	50	375
au:state_street_bank_and_trust_company:amazon_s3_eu	AU	State Street Bank And Trust Company	Amazon S3 (EU)	100	267	157	856
au:state_street_bank_and_trust_company:amazon_s3_us	AU	State Street Bank And Trust Company	Amazon S3 (US)	100	94	112	406
au:state_street_bank_and_trust_company:bing	AU	State Street Bank And Trust Company	Bing	100	260	86	
au:state_street_bank_and_trust_company:bitgravity	AU	State Street Bank And Trust Company	BitGravity	100	125	66	
au:state_street_bank_and_trust_company:cdnetworks	AU	State Street Bank And Trust Company	CDNetworks	100	78	153	250
au:state_street_bank_and_trust_company:cachefly	AU	State Street Bank And Trust Company	CacheFly	100	468	112	172
au:state_street_bank_and_trust_company:chinacache	AU	State Street Bank And Trust Company	ChinaCache	100	136	44	478
au:state_street_bank_and_trust_company:cloudfront	AU	State Street Bank And Trust Company	Cloudfront	100		119	
au:state_street_bank_and_trust_company:cotendo	AU	State Street Bank And Trust Company	Cotendo	100	178	124	204
au:state_street_bank_and_trust_company:edgecast	AU	State Street Bank And Trust Company	Edgecast	100	422	289	1578
au:state_street_bank_and_trust_company:facebook	AU	State Street Bank And Trust Company	Facebook	0			
au:state_street_bank_and_trust_company:gogrid	AU	State Street Bank And Trust Company	GoGrid	100	281	113	739
au:state_street_bank_and_trust_company:google_app_engine	AU	State Street Bank And Trust Company	Google App Engine	100		177	328
au:state_street_bank_and_trust_company:highwinds	AU	State Street Bank And Trust Company	Highwinds	100	109	95	359
au:state_street_bank_and_trust_company:internap	AU	State Street Bank And Trust Company	Internap	100		654	110
au:state_street_bank_and_trust_company:internode	AU	State Street Bank And Trust Company	Internode	100		331	
au:state_street_bank_and_trust_company:joyent	AU	State Street Bank And Trust Company	Joyent	100	329	140	703
au:state_street_bank_and_trust_company:level3	AU	State Street Bank And Trust Company	Level3	100		84	140
au:state_street_bank_and_trust_company:limelight	AU	State Street Bank And Trust Company	Limelight	0			
au:state_street_bank_and_trust_company:msn	AU	State Street Bank And Trust Company	MSN	100	206	125	
au:state_street_bank_and_trust_company:maxcdn	AU	State Street Bank And Trust Company	MaxCDN	100	71	214	125
au:state_street_bank_and_trust_company:microsoft_azure	AU	State Street Bank And Trust Company	Microsoft Azure	100	255	116	871
au:state_street_bank_and_trust_company:ngenix	AU	State Street Bank And Trust Company	Ngenix	100	609	381	1383
au:state_street_bank_and_trust_company:nirvanix	AU	State Street Bank And Trust Company	Nirvanix	0			
au:state_street_bank_and_trust_company:qzone	AU	State Street Bank And Trust Company	Qzone	0			
au:state_street_bank_and_trust_company:rackspace_cloudfiles	AU	State Street Bank And Trust Company	Rackspace CloudFiles	100	257	116	356
au:state_street_bank_and_trust_company:rackspace_cloudserver	AU	State Street Bank And Trust Company	Rackspace CloudServer	56	141	2060	
au:state_street_bank_and_trust_company:simplecdn	AU	State Street Bank And Trust Company	SimpleCDN	100		103	
au:state_street_bank_and_trust_company:twitter	AU	State Street Bank And Trust Company	Twitter	0			
au:state_street_bank_and_trust_company:yacast	AU	State Street Bank And Trust Company	Yacast	20		203	
au:state_street_bank_and_trust_company:yahoo	AU	State Street Bank And Trust Company	Yahoo	100	162	62	
au:state_street_bank_and_trust_company:youtube	AU	State Street Bank And Trust Company	YouTube	0			
au:susquehanna_partners:aol	AU	Susquehanna Partners	AOL	100	1593		
au:susquehanna_partners:akamai	AU	Susquehanna Partners	Akamai	100		856	
au:susquehanna_partners:amazon_ec2_eu	AU	Susquehanna Partners	Amazon EC2 (EU)	100	1920	331	1975
au:susquehanna_partners:amazon_ec2_us	AU	Susquehanna Partners	Amazon EC2 (US)	100		241	
au:susquehanna_partners:amazon_s3_eu	AU	Susquehanna Partners	Amazon S3 (EU)	100		906	
au:susquehanna_partners:amazon_s3_us	AU	Susquehanna Partners	Amazon S3 (US)	100	2859	668	2680
au:susquehanna_partners:cdnetworks	AU	Susquehanna Partners	CDNetworks	100		440	
au:susquehanna_partners:chinacache	AU	Susquehanna Partners	ChinaCache	100		264	
au:susquehanna_partners:cloudfront	AU	Susquehanna Partners	Cloudfront	100	649	159	1089
au:susquehanna_partners:edgecast	AU	Susquehanna Partners	Edgecast	100		9	
au:susquehanna_partners:gogrid	AU	Susquehanna Partners	GoGrid	100		169	
au:susquehanna_partners:google_app_engine	AU	Susquehanna Partners	Google App Engine	100		871	
