# id	  	:created_at 	user_id		:text																		faved	trunced	twt_len	reusrid 	retwtid 	fmsrc   	fmsrcu
3000000013	20080113001332	1000000632	"Don't cast aspersions on someone for just wearing a cape. Superman wore a cape. I'll be damned if I'll let you say anything bad about him."	0	0						jerry		
3000000014	20080114001432	1000000632	"Elaine, you don't understand! This isn't plans 1 through 8. This is Plan 9. This is the one that worked. The worst movie ever made."		0	0						jerry		
3000000015	20080115001532	1000000632	"I can't sleep, I can't leave the house, I'm climbin' the walls. Meanwhile, I'm dating a virgin, I'm in this contest, something's gotta give!"	0	0						jerry		
3000000016	20080116001632	1000000632	"I had a dream last night that a hamburger was eating me."											0	0						jerry		
3000000017	20080117001732	1000000632	"I think that's what's good for the goose is good for the gander. What's a gander? It's a goose that's had the ol' switcheroo pulled on it."	0	0						jerry		
3000000018	20080118001832	1000000632	"I'm not gay. Not that there's anything wrong with that."											0	0						jerry		
3000000019	20080119001932	1000000632	"Looking at #cleavage is like looking at the sun. You don't stare at it. It's too risky. Ya get a sense of it and then you look away."		0	0						jerry		
3000000020	20080120002032	1000000632	"People don't just bump into each other and have sex. This isn't Cinemax."									0	0						jerry		
3000000021	20080121002132	1000000632	"People with guns don't understand. That's why they get guns. Too many misunderstandings."							0	0						jerry		
3000000022	20080122002232	1000000632	"That... is one magic loogie."															0	0						jerry		
3000000023	20080123002332	1000000632	"The road less taken is less taken for a reason."												0	0						jerry		
3000000024	20080124002432	1000000632	"The thing about birthday parties is that the first birthday party you have and the last birthday party you have are actually quite similar."	0	0						jerry		
3000000025	20080125002531	1000001431	"I'll tell you a little secret about zip codes: they're meaningless."										0	0						Newman		
3000000026	20080126002631	1000001431	"Just remember, when you control the mail, you control... information."										0	0						Newman		
3000000027	20080127002731	1000001431	"Keith Hernandez! I despise that man!"														0	0						Newman		
3000000028	20080128002831	1000001431	"My mail truck was just ambushed by a band of backwoods mail-hating survivalists."								0	0						Newman		
3000000029	20080129002931	1000001431	"The mail never stops. Just keeps coming and coming. Every day. Then the barcode reader breaks. Then it's Publisher's Clearinghouse day."	0	0						Newman		
3000000030	20080130003017	1000004517	"@ElaineBenes Just saw your dance from the office party. Sweet fancy Moses"									0	0						costanza81	
3000000033	20080201003317	1000004517	"A donation has been made in your name to the Human Fund"											0	0						costanza81	
3000000034	20080202003417	1000004517	"Alright, that's it for me, you've been great! Good night, everybody."										0	0						costanza81	
3000000035	20080203003517	1000004517	"Divorce is always hard. Especially on the kids. 'Course I am the result of my parents having stayed together so ya never know."		0	0						costanza81	
3000000036	20080204003617	1000004517	"Do you ever get down on your knees and thank God you know me and have access to my dementia?"							0	0						costanza81	
3000000037	20080205003717	1000004517	"Doing quite well. Yesterday lunch: a soft-boiled egg and a quickie. If I could add TV to the equation, that'd really be the ultimate."		0	0						costanza81	
3000000038	20080206003817	1000004517	"Everybody's talkin' at me, I can't hear a word they're sayin'... Just drivin' around in @JonVoight's car..."					0	0						costanza81	
3000000039	20080207003917	1000004517	"George is gettin' upset!"															0	0						costanza81	
3000000040	20080208004017	1000004517	"Hi, my name is George, I'm unemployed and I live with my parents."										0	0						costanza81	
3000000041	20080209004117	1000004517	"I don't know what it is about that mirror in that bathroom. I love the way I look in it... I feel like Robert Wagner."				0	0						costanza81	
3000000042	20080210004217	1000004517	"I don't think I've ever been to an appointment in my life where I wanted the other guy to show up."						0	0						costanza81	
3000000043	20080211004317	1000004517	"I flew too close to the sun on wings of pastrami."												0	0						costanza81	
3000000044	20080212004417	1000004517	"I have a bad feeling that whenever a lesbian looks at me they think 'That's why I'm not a heterosexual.'"					0	0						costanza81	
3000000045	20080213004517	1000004517	"I lie every second of the day. My whole life is a sham."											0	0						costanza81	
3000000046	20080214004617	1000004517	"I love the mirror in that bathroom. Don't know what the hell it is, I look terrific in that mirror. I feel like @RobertWagner in there"	0	0						costanza81	
3000000047	20080215004717	1000004517	"I work for #Kruger Industrial Smoothing, we don't care... and it shows."									0	0						costanza81	
3000000048	20080216004817	1000004517	"I'm disturbed, I'm depressed, I'm inadequate, I've got it all!"										0	0						costanza81	
3000000049	20080217004917	1000004517	"I'm speechless. I have no speech."														0	0						costanza81	
3000000050	20080218005017	1000004517	"I've driven women to lesbianism before but never to a mental institution."									0	0						costanza81	
3000000051	20080219005117	1000004517	"If she can't find me, she can't break up with me."												0	0						costanza81	
3000000052	20080220005217	1000004517	"It became very clear to me sitting out there today that every decision I've made in my entire life has been wrong."				0	0						costanza81	
3000000053	20080221005317	1000004517	"Just remember, it's not a lie if you believe it. #advice"											0	0						costanza81	
3000000054	20080222005417	1000004517	"Just threw away lifetime of guilt-free sex+floor seats @ every #MSG event.So please, a little respect. For I am Costanza, Lord of the Idiots"	0	0						costanza81	
3000000055	20080223005517	1000004517	"My father was a quitter, my grandfather was a quitter, I was raised to give up. It's one of the few things I do well."				0	0						costanza81	
3000000056	20080224005617	1000004517	"My life is the complete opposite of everything I want it to be. Every instinct I have, in every aspect of life -- it's all been wrong"		0	0						costanza81	
3000000057	20080225005717	1000004517	"That's why I don't have cable in my house. Because of that naked station. I'd never turn it off. Wouldn't sleep, Wouldn't eat."		0	0						costanza81	
3000000058	20080226005817	1000004517	"If I had the naked station, they'd find me sitting there in my pajamas with drool coming down my face"						0	0						costanza81	
3000000059	20080227005917	1000004517	"She threw toupee out tbe window. Feel like my old self again. Neurotic, paranoid, totally inadequate, completely insecure. It's a pleasure"	0	0						costanza81	
3000000060	20080301006017	1000004517	"The sea was angry that day, my friends. Like an old man trying to send back soup in a deli."							0	0						costanza81	
3000000061	20080302006117	1000004517	"There is no bigger loser than me!"														0	0						costanza81	
3000000062	20080303006217	1000004517	"This thing is like an onion: the more layers you peel, the more it stinks!"									0	0						costanza81	
3000000063	20080304006317	1000004517	"Who buys an umbrella anyway? You can get them for free at the coffee shop in those metal cans."						0	0						costanza81	
3000000064	20080305006417	1000004517	"You can stuff your sorries in a sack, mister!"													0	0						costanza81	
3000000065	20080306006517	1000004517	"You know I always wanted to pretend I was an #architect."											0	0						costanza81	
3000000066	20080307006617	1000004517	"You're killing independent George."														0	0						costanza81	
3000000067	20080308006767	1000005467	"George, #festivus is your heritage!"														0	0						FrankCostanza	
3000000068	20080309006867	1000005467	"I find tinsel distracting."															0	0						FrankCostanza	
3000000069	20080310006967	1000005467	"I have been performing feats of strength all morning."												0	0						FrankCostanza	
3000000070	20080311007067	1000005467	"I'm like the Phoenix, rising from Arizona."													0	0						FrankCostanza	
3000000071	20080312007167	1000005467	"Serenity now. SERENITY NOW! http://pkmeco.com/seinfeld/serenity.htm"										0	0						FrankCostanza	
3000000072	20080313007267	1000005467	"The doll was destroyed. But out of that, a new holiday was born. A #FESTIVUS FOR THE REST-OF-US."						0	0						FrankCostanza	
3000000073	20080314007367	1000005467	"You have the rooster, the hen, and the chicken. The rooster goes with the chicken... So who's having sex with the hen?"			0	0						FrankCostanza	
3000000074	20080315007470	1000202970	"Ham+cheese again. And no fancy mustard. I love that fancy mustard. You could put that fancy mustard on a shoe, it'd taste pretty good to me"	0	0						bigstein	
3000000075	20080316007583	1000296583	"I don't think there's any greater tragedy than when parents outlive their children."								0	0						Ross		
3000000076	20080317007664	1000313364	"You very bad man, Jerry. Very bad man."													0	0						BabuBhatt	
3000000077	20080318007781	1000530581	"The speak of a man so virile,so potent,to spend a night with such a man is to enter a world of sensual delights most women dare not of"	0	0						Katya		
3000000078	20080319007883	1000566783	"Serenity now. Insanity later. http://pkmeco.com/seinfeld/serenity.htm"										0	0						LloydBraun	
3000000079	20080320007962	1000606862	"Of course the bra isn't going to fit on a leotard. A bra's got to go up against the skin. Like a glove."					0	0						JackieChiles	
3000000080	20080321008062	1000606862	"This is the most public yet of my many humiliations."												0	0						JackieChiles	
3000000081	20080322008117	1000641417	"@ElaineBenes You've tested positive for opium. That's right. White Lotus. Yam-yam. Shanghai Sally."						0	0						JPeterman	
3000000082	20080323008245	1000724245	"#baseballcamp ended a few days early. There was an incident. I punched Mickey Mantle in the mouth."						0	0						cosmo		
3000000083	20080324008345	1000724245	"#newmervgriffin Well, we're talking to Elaine Benes, adult film star, on the set of her new movie 'Elaine Does the Upper West Side'"		0	0						cosmo		
3000000084	20080325008445	1000724245	"@Bob_Sacamano came here for a hernia operation. Oh, yeah, routine surgery. Now he's sitting in a chair by a window going 'My name is Bob!'"	0	0						cosmo		
3000000085	20080326008545	1000724245	"Boy, these pretzels are makin' me thirsty."													0	0						cosmo		
3000000086	20080327008645	1000724245	"Celebration time. That coffee table book I wrote? Well, the company sold the movie rights to it. I'm officially retired."			0	0						cosmo		
3000000087	20080328008745	1000724245	"Here's to feeling good all the time."														0	0						cosmo		
3000000088	20080329008845	1000724245	"Hoochie Mama."																	0	0						cosmo		
3000000089	20080330008945	1000724245	"I'm at the corner of 1st and 1st... How can the same street intersect with itself? It must be at the nexus of the universe."			0	0						cosmo		
3000000090	20080401009045	1000724245	"I'm on the Mexican, woah oh oh, radio."													0	0						cosmo		
3000000091	20080402009145	1000724245	"If you'd have told me someday I'd solve the energy problem, I'd have said you're crazy. Now let's push this giant ball of oil out the window"	0	0						cosmo		
3000000092	20080403009245	1000724245	"If you're not gonna be a part of a civil society, then just get in your car and drive on over to the East Side."				0	0						cosmo		
3000000093	20080404009345	1000724245	"It's a #Festivus miracle."															0	0						cosmo		
3000000094	20080405009445	1000724245	"Jerry, I know myself. And if I'm on the streets, and it starts to go down, I don't back off, until its finished."				0	0						cosmo		
3000000095	20080406009545	1000724245	"Just had a hot bowl of #mulligatawny: delightful Hindu concoction simmered to perfection by one of the great soup artisans of the modern era"	0	0						cosmo		
3000000096	20080407009645	1000724245	"That's right folks. Just had 3 shots of #Hennigan's, don't even smell, can go around drunk all day. Hennigan's: the no smell, no tell Scotch"	0	0						cosmo		
3000000097	20080408009745	1000724245	"Remember my idea about rickshaws in NY? We're gonna make it happen. A guy in the Hong Kong post office is shipping us a rickshaw. Can't miss."	0	0						cosmo		
3000000098	20080409009845	1000724245	"See, this is what the holidays are all about. Three buddies sitting around chewing gum."							0	0						cosmo		
3000000099	20080410009945	1000724245	"The carpet sweeper is the biggest scam perpetrated on the American public since One Hour Martinizing."						0	0						cosmo		
3000000100	20080411010045	1000724245	"The cat - mmrrrooowwwrr - is out of the bag!"													0	0						cosmo		
3000000101	20080412010145	1000724245	"They botched my vasectomy. I'm even more potent now."												0	0						cosmo		
3000000102	20080413010245	1000724245	"Who's gonna turn down a #JuniorMint? It's chocolate, it's peppermint, it's delicious. It's very refreshing."					0	0						cosmo		
3000000103	20080414010345	1000724245	"You got a big job interview, you're a little nervous. Throw back a couple shots of #Hennigans Loose as a goose and ready to roll in no time"	0	0						cosmo		
3000000104	20080415010420	1000911320	"Feels like an #Arby's night."															0	0						Puddy		
3000000106	20080416010632	1000000032	"@jerry I'm sorry, but I can't be with someone whose protégé is a hack."									0	0						thementee	
3000000107	20080417010732	1000000632	"@thementee I'm sorry, but I can't be with someone whose mentor is a Costanza."									0	0		100000106	30000000032	jerry		
3000000109	20080418010917	1000004517	"She's got a little Marissa Tomei thing goin' on."												0	0						costanza81	
3000000110	20080419011032	1000000632	"@costanza81 Ah, too bad you've got a little George Costanza thing goin' on."									0	0		100000109	30000004517	jerry		
3000000112	20080420011232	1000000632	"@elainebenes Are you sure you want to get married? I mean, it's a big change of life."								0	0						jerry		
3000000113	20080421011306	1000000506	"@jerry Jerry, it's 3 a.m. and I'm at a cock fight. What am I clinging to?"									0	0		100000112	30000000632	elainebenes	
3000000115	20080422011532	1000000632	"@cosmo Boy, you sure do have a lot of friends, how come I never see any of these people?"							0	0						jerry		
3000000116	20080423011645	1000724245	"@jerry They want to know how come they never see you."												0	0		100000115	30000000632	cosmo		
3000000118	20080424011817	1000004517	"This isn't just my wallet. It's an organizer, a memory and an old friend."									0	0						costanza81	
3000000119	20080425011932	1000000632	"@costanza81 Well, your friend is morbidly obese."												0	0		100000118	30000004517	jerry		
3000000120	20080426012017	1000004517	"@jerry Well, at least I don't carry a purse."													0	0		100000119	30000000632	costanza81	
3000000121	20080427012132	1000000632	"@costanza81 It's not a purse, it's European."													0	0		100000120	30000004517	jerry		
3000000123	20080428012332	1000000632	"@Puddy, this is a pretty good move for you, huh? No more 'grease monkey'."									0	0						jerry		
3000000124	20080429012420	1000911320	"@jerry I don't much care for that term. I don't know too many monkeys who could take apart a fuel injector."					0	0		100000123	30000000632	Puddy		
3000000125	20080430012532	1000000632	"@Puddy I saw one once that could do sign language."												0	0		100000124	30000911320	jerry		
3000000126	20080501012620	1000911320	"@jerry Yeah, I saw that one. Uh... Koko. That chimp's alright. High-five."									0	0		100000125	30000000632	Puddy		
3000000128	20080502012801	1000410101	"@jerry I heard you went down to this woman's office and heckled her."										0	0						Ronnie		
3000000129	20080503012932	1000000632	"@ronnie Damn right. It's time we stopped being lapdogs. Who are they to heckle us? It's time one of us drew a line in the sand."		0	0		100000128	30000410101	jerry		
3000000130	20080504013001	1000410101	"@jerry You're like Rosa Parks. You've opened a brand new door for all of us. I can't wait for the next time that somebody heckles me."		0	0		100000129	30000000632	Ronnie		
3000000131	20080505013132	1000000632	"@ronnie Well, that shouldn't be long..."													0	0		100000130	30000410101	jerry		
3000000133	20080506013345	1000724245	"You're becoming one of the #glitterati."													0	0						cosmo		
3000000134	20080507013417	1000004517	"What's that?"																	0	0		100000133	30000724245	costanza81	
3000000135	20080508013545	1000724245	"@jerry People who glitter."															0	0		100000134	30000004517	cosmo		
3000000137	20080509013732	1000000632	"@cosmo So you're saying #UNICEF is a scam?"													0	0						jerry		
3000000138	20080510013845	1000724245	"@jerry Perfect cover for a money laundering operation. No one can keep track of all those kids with the little orange boxes of change"		0	0		100000137	30000000632	cosmo		
3000000140	20080511014045	1000724245	"Well, our rickshaw is gone. We strapped it to a homeless guy and he bolted."									0	0						cosmo		
3000000141	20080512014132	1000000632	"Well, you know, 80% of all homeless rickshaw businesses fail within the first six months."							0	0		100000140	30000724245	jerry		
3000000142	20080513014245	1000724245	"We should've got some collateral from him. Like his bag of cans, or his... other bag of cans."							0	0		100000141	30000000632	cosmo		
3000000144	20080514014417	1000004517	"She calls me up at my office, she says, 'We have to talk.'"											0	0						costanza81	
3000000145	20080515014532	1000000632	"@costanza81 Uh, the four worst words in the English language."											0	0		100000144	30000004517	jerry		
3000000146	20080516014617	1000004517	"@jerry That, or 'Who's bra is this?'"														0	0		100000145	30000000632	costanza81	
3000000148	20080517014845	1000724245	"@pam Her bouquet cleaved his hardened shell, and fondled his muscled heart. He imbibed her glistening spell, just before the other shoe fell"	0	0						cosmo		
3000000149	20080518014966	1000616766	"@cosmo, that is so lovely."															0	0		100000148	30000724245	Pam		
3000000151	20080519015120	1000431520	"@cosmo Doing laundry, mending chicken wire, high tea with a Mr. Newman?"									0	0						dean_jones	
3000000152	20080520015245	1000724245	"@dean_jones It may seem glamorous, but it's business as usual at #Kramerica. http://pkmeco.com/seinfeld/voice.htm"				0	0		100000151	30000431520	cosmo		
3000000153	20080521015320	1000431520	"@cosmo Your entire enterprise is nothing more than a solitary man with a messy apartment that may or may not contain a chicken!"		0	0		100000152	30000724245	dean_jones	
3000000154	20080522015445	1000724245	"@dean_jones And with Darrin's help, we'll get that chicken!"											0	0		100000153	30000431520	cosmo		
3000000155	20080523015520	1000431520	"@cosmo I'm sorry; there's just no way we can allow Darrin to stay with you."									0	0		100000154	30000724245	dean_jones	
3000000156	20080524015645	1000724245	"@dean_jones Well, this decision seems capricious and arbitrary."										0	0		100000155	30000431520	cosmo		
3000000157	20080525015720	1000431520	"@cosmo Your fly's open."															0	0		100000156	30000724245	dean_jones	
3000000164	20081101112406	1000000506	"Ugh, I hate people."																0	0						elainebenes	
3000000165	20081102113532	1000000632	"@elainebenes Yeah, they're the worst."														0	0		100000164	30000000506	jerry		
3000000167	20081103113732	1000000632	"Oh, this is interesting... Jane's topless."													0	0						jerry		
3000000168	20081104113845	1000724245	"@jerry Yo yo ma."																0	0		100000167	30000000632	cosmo		
3000000169	20081105113932	1000000632	"@jerry Boutros Boutros Ghali..."														0	0		100000167	30000000632	jerry		
3000000170	20081106113006	1000000506	"@jerry Nice rack."																0	0		100000167	30000000632	elainebenes	
