3502	Gurusjc	20060731141239	3.0	0.022596058	2.4885527E-5	0.0	0.0		0.0	0.0	7.465658E-5	0.6666667		0.12968208
3560	santosusso	20060801005926	88.0	5.167822	0.010669592	0.046728972	0.42056075	0.086448595	0.13785046	0.07009346	0.0021937478	1.1590909	0.72875947	1.6868598
3676	uma	20060802144623	26.0	0.038366616	9.9718294E-5	0.0	51.25	0.0	0.0	3.75	6.481689E-4	0.03846154	0.34389907	0.35292286
4430														
4488	Borthwick	20060819001447	5498.0	69.391235	0.034118116	0.10672515	0.076754384	0.6535088	0.32748538	0.036549706	0.1371209	0.090760276	0.48564345	6.262559
4604	luber	20060822200559	68.0	7.219814	0.0033172872	0.067669176	0.9398496	0.015037594	0.2857143	0.18796992	0.0016960567	1.632353	0.34396145	0.6434322
4662	snowlion	20060824043124	7.0		2.4943254E-5	0.0	0.0	0.0	0.0	0.0	1.7460278E-4	0.0		
4778	PRan	20060827045347	23.0	0.0414089	2.9934145E-4	0.0	0.0	0.16666667	0.0	0.0	5.737378E-4	0.08695652		0.25227293
5010	PrettyEyes	20060830015228	17.0	0.12109268	0.0						4.2409878E-4	0.23529412	0.14651449	0.8285189
5068	george08	20060831005442	149.0	18.895096	0.05553338	0.0	0.44025156		0.0	0.02920036	0.0037171938	1.4161074	1.8844986	4.6927366
5126	tonidanielle	20060901010221	103.0	0.20995152	0.0042735045	0.0	0.1754386	0.0058479533	0.0	0.0	0.002574099	0.24271844	0.1684396	1.5793947
5242	ahmed	20060904001812	2618.0	38.780037	0.096648425	0.012154125	0.9038014	0.08766486	0.043961726	0.32712698	0.065432005	0.2540107	1.9385036	3.621787
5300	aarika	20060905010301	51.0	18.080706	0.009447638	0.037037037	0.105820104	0.026455026	0.103174604	0.0	0.0012746813	5.9215684	0.18823342	0.97524774
5358	kanwarsation	20060906071003	961.0	137.02856	0.020670349	0.105199516	2.732769	0.13784765	0.6058041	0.45949215	0.024019595	1.01769	1.6901284	3.3387358
5532	kewlio	20060908035006	143.0	0.462894	0.020721374	0.09529553	0.98914355	0.50060314	0.2593486	0.27141133	0.0035743746	0.25174826	1.0659305	2.2045228
5590	sachinjoshi	20060908151847	23.0		2.4995627E-5	0.0	0.0	0.0	0.0	0.0	5.748994E-4	0.0		
5706	celina	20060910015355	89.0	5.3804526	0.023297088	0.0010729614	0.3111588	0.006437768	0.003218884	0.0	0.002224722	1.1910112	0.6270618	1.3274796
5764	KevinWC	20060910223746	2.0	0.1239845	1.7497812E-4	0.0	0.0	0.0	0.0	0.0	4.9993752E-5	0.5		0.15650614
5822	jimmy	20060911180916	620.0	10.795196	0.019998001	0.07	2.9375	0.16	0.26125	0.1	0.01549845	0.28225806	3.322947	2.3350754
5880	jengirl	20060912124821	385.0	3.9933505	0.033272505	7.513148E-4	0.16904584	0.008264462	0.03456048	0.007513148	0.009624278	0.10909091	0.39171052	3.4869986
5996	vlazygirl	20060913154240	11.0	1.1222439	7.7496126E-4	0.0	0.16129032	0.09677419	0.06451613	0.0	2.7498626E-4	1.6363636	0.13892224	0.38475192
6054	Jonah_62	20060914082913	9.0		4.999875E-5	0.0	0.0	0.0	0.0	0.0	2.2499438E-4	0.0		
6112	Cami	20060914232835	38.0	1.99995E-4	0.0						9.4997627E-4	0.02631579	0.37272877	1.3899697
6170	steveganz	20060915151606	1252.0	38.790627	0.1185	0.002742616	0.66033757	0.07552743	0.32109705	0.051687762	0.0313	0.26198083	2.3023267	4.2247624
6228	meghnaray	20060916141613	1.0	7.500187E-5	0.0						2.5000625E-5	1.0		0.21319112
6402	Sarabarnesy	20060919144113	100.0	2.4128163	0.020527054	0.007308161	0.40803897	0.021924483	0.04872107	0.012180268	0.00250025	0.85	0.6827411	0.7531097
6460	zmaj	20060920114144	14.0	0.0029003625	7.5009375E-5	0.0	0.0	0.0	0.0	0.0	3.5004376E-4	0.42857143		1.264092
6518	renecrema	20060920215349	91.0	4.9297414	0.020602575	0.012135922	0.38228154	0.041262135	0.044902913	0.08495145	0.0022752844	1.2747253	0.7473016	1.1554803
6576														
6634	maverick340	20060922100628	117.0	1.1222214	0.011326983	0.0022075055	0.14348786	0.008830022	0.026490066	0.011037528	0.002925512	0.32478634	0.3290497	1.5806135
6750	crazyc	20060924043248	8.0		2.5005626E-5	0.0	0.0	0.0	0.0	0.0	2.00045E-4	0.0		
6808	superhighfives	20060925011856	150.0	4.5264816	0.040060014	0.007490637	0.081148565	0.016229713	0.04556804	0.0062421975	0.0037509378	0.84	0.41745	1.9748526
6866	fijojose1	20060925215027	1.0	2.5006251E-5	0.0						2.5006251E-5	1.0		0.44803274
6924	Colin1	20060926105958	1.0	0.0010752957	2.5006877E-5	0.0	0.0		0.0	0.0	2.5006877E-5	1.0		0.22064915
7040	Ne	20060927155513	201.0	14.285536	7.502251E-5	0.0	413.33334	0.0	0.0	35.0	0.005026508	0.2039801	0.93223226	1.2053951
7156	user6700	20060928142914	28.0		5.0016257E-5	0.0	0.0	0.0	0.0	0.0	7.0022757E-4	0.0		
7214	Maya	20060929013330	216.0	0.64562595	0.0031761117	0.0	2.7559056	0.0	0.03937008	0.47244096	0.0054018907	0.125	0.7277057	1.4358228
7504	peya	20061005035922	3.0		2.5056377E-5	0.0	5.0	0.0	0.0	0.0	7.516913E-5	0.0	0.137283	
7562	hoyt	20061005213613	24.0	1.5441995	9.771987E-4	0.0	0.8974359	0.0	0.0	0.0	6.0135307E-4	1.0416666	0.15899083	0.8660357
7620	TheGiant	20061006051802	669.0	55.7034	0.03512992	0.0078459345	0.06419401	0.14907275	0.027104137	0.0035663338	0.016763136	0.68460387	0.23818792	2.0357134
7852	Vlad_inactive	20061010053647	18.0	0.05949129	0.0						4.510713E-4	0.22222222		0.32080323
8026	ScottyH	20061010125531	19.0	0.084124796	3.7589273E-4	0.0	0.0	0.0	0.0	0.0	4.761308E-4	0.31578946		0.458788
8142	keithw	20061010181007	8.0	2.5059517E-5	1.2529758E-4	0.0	3.0	0.2	0.0	0.0	2.0047613E-4	0.125	0.16109908	0.25053233
8258	illsang	20061011003445	79.0	10.890688	0.012981155	0.044401545	0.49227798	0.23938224	0.13320464	0.038610037	0.0019797515	2.9240506	0.6411463	1.7188721
8606	mojoryzun	20061011231033	8.0	0.12369687	0.0						2.0048115E-4	0.875		0.2954209
8664	vanderwaltz	20061012094920	14.0	0.6091271	5.0121544E-5	0.0	0.0	0.0	0.0	0.0	3.508508E-4	2.142857		0.2805009
8722	andrewparker	20061012174940	2757.0	30.326767	0.057940505	0.009083045	1.9615052	0.17517301	0.23572664	0.3179066	0.06909255	0.15923105	3.1211445	5.0261755
8896	Vonloewen	20061013220822	14.0	0.9063957	5.513508E-4	0.0	0.0	0.13636364	0.0	0.0	3.508596E-4	2.0		0.20132565
8954														
9824	hojx	20061020153510	64.0	6.9151273	0.11028951	0.0	0.032954544	9.090909E-4	9.090909E-4	0.0022727272	0.001604211	1.671875	0.38744357	0.6340355
10056	toboh	20061022092457	20.0	0.2348031	0.0039856615	0.0	0.094339624	0.006289308	0.025157232	0.0	5.0134107E-4	0.85	0.28030205	0.3929843
10114	daodao	20061023033918	4457.0	45.289833	0.07853705	0.060325567	3.6530483	0.14267476	0.16469838	1.7044367	0.111726664	0.06573929	2.771718	3.519757
10230	BaghdadBrian	20061024042725	2585.0	278.89468	0.020230127	0.09665427	9.101611	0.5328377	1.929368	1.9950434	0.06480158	0.7400387	2.9761472	4.331712
10288	margaret	20061024120209	93.0	3.1659522	0.0015793036	0.0	2.063492	0.2857143	0.07936508	0.07936508	0.002331353	0.3548387	0.30537376	1.4916414
10346	Brad_Isaac	20061024152939	648.0	54.052242	0.070592366	0.030184658	0.31427556	0.125	0.07883523	0.055042613	0.016244266	0.41820988	1.0107564	2.4167092
10404	actionreaction	20061024215924	5.0		0.0						1.2534155E-4	0.0		
10520	michiev	20061026010553	109.0	21.893103	0.06550678	0.013394565	0.21431305	0.056639876	0.102564104	0.049751244	0.0027325829	2.972477	0.6057309	1.0690721
10578	ryanmckillop	20061026122450	685.0	109.89065	0.034972046	0.005734767	0.086021505	0.086021505	0.11899642	0.0	0.017172653	0.929927	0.40226215	2.9513154
10694	Henrikkkkk	20061026234732	11.0	0.014339793	0.0						2.7576525E-4	0.09090909		0.16584323
10752	hiuhiu	20061027073853	3.0		0.0						7.521059E-5	0.0		
10810	dyoung98	20061027150813	11.0	0.3666767	1.2535098E-4	0.0	0.0	1.0	0.6	0.0	2.7577215E-4	0.72727275	0.0	0.40495846
10926	Mitey	20061028172038	579.0	74.11706	0.026976207	0.003717472	0.29275092	0.031598512	0.048327137	0.013940521	0.014516008	1.0224525	0.47429994	2.1762218
10984	shalini	20061029111944	49.0	7.521436E-5	0.0						0.0012285012	0.08163265	0.14036556	1.6205721
11042	rolandobrown	20061030012210	2086.0	289.4751	0.06711797	0.08143444	1.0795667	0.119910344	0.27605528	0.3137841	0.052300364	1.1083413	1.7134969	3.5123227
11216	lelandrowley	20061031213827	84.0	11.550496	0.0012536355	0.04	0.8	0.44	0.14	0.3	0.0021061078	2.1309524	0.23097041	0.99332774
11274	irene	20061101205317	452.0	14.987165	0.007635505	0.0065789474	2.6644738	0.039473683	0.14473684	0.37828946	0.0113527905	0.5619469	1.1956506	2.8084173
11332	crissy	20061102192052	2348.0	24.091377	0.040439054	0.001863354	0.6956522	0.017391304	0.03416149	0.39130434	0.05897571	0.19293015	0.9288568	2.3781774
11390	Kum	20061103171858	1.0	0.0013563749	5.023611E-5	0.0	12.5		0.0	0.0	2.5118055E-5	1.0	0.14412816	0.1521992
11448	manhattanDAD	20061104031752	100.0	3.929341	0.011931376	0.002105263	0.07368421	0.069473684	0.012631579	0.010526316	0.0025118685	0.56	0.17185505	1.4966683
11506	saucywink	20061104235427	1.0		2.5118687E-5	0.0	0.0	0.0	0.0	0.0	2.5118687E-5	0.0		
11564	WagonWheels	20061106024037	3.0	5.0239894E-5	5.0239894E-5	0.0	0.0	0.0	0.0	0.0	7.535984E-5	0.33333334		0.6414792
11738	frankieshakes	20061107220057	268.0	50.24372	0.057852693	0.025184542	0.5731654	0.039947893	0.14329135	0.03256622	0.0067323153	1.8208956	1.648489	2.7849808
11796	nixiepixiez	20061108110453	6.0	0.43582788	0.0						1.5072725E-4	0.5		0.19335426
11854	steev	20061108191324	268.0	8.744467	0.025573391	0.0049115913	0.31925344	0.09528487	0.024557957	0.09823183	0.0067324843	0.7798507	0.729822	2.4765918
11912	ashleystar	20061109071023	542.0	25.715872	0.073581874	0.0	0.24581769	0.008193923	0.0020484808	0.020484807	0.013616038	0.7121771	0.822256	3.298007
12028	AaronGustafson	20061110135502	2138.0	39.66577	0.04808441	0.0026123303	0.62957156	0.033960294	0.23040752	0.041797284	0.053711846	0.11927035	1.8627851	4.698053
12086	timrocks	20061111063222	30.0	0.58051956	3.2660033E-4	0.0	0.3846154	0.07692308	0.07692308	0.0	7.536931E-4	0.46666667	0.14364305	0.97738624
12144	stormed	20061112064641	13.0		0.0						3.2660854E-4	0.0		
12202	Zipster90	20061113031501	38.0	4.0286922	0.007738305	0.0032467532	0.064935066	0.022727273	0.016233766	0.016233766	9.547259E-4	0.94736844	0.14030835	0.72729576
12318	yaronk	20061114004239	19.0	0.37928694	0.0020351247	0.0	0.30864197		0.0	0.0	4.7737494E-4	0.84210527	0.33121425	0.41469768
12376	jmk	20061114131701	907.0	50.072937	0.10871586	0.035128266	0.95562744	0.19782759	0.29073262	0.1779524	0.022788372	0.46637267	3.1250505	4.045723
12434	winlei	20061115024932	2.0	0.04361809	2.5125628E-5	0.0	0.0		0.0	0.0	5.0251256E-5	1.0		0.3677207
12492	matthewpennell	20061115130404	748.0	42.942112	0.020125628	0.034956306	3.8764045	0.26716605	0.6691635	0.39950064	0.01879397	0.38770053	2.2260432	3.6693113
12550	princessALT	20061115164240	10.0	0.49306533	0.0043467334	0.011560693	0.2601156	0.01734104	0.07514451	0.0	2.5125628E-4	1.5	0.23594111	0.39899498
12608	lugosi	20061115211753	22.0	0.22944723	0.0017839196	0.0	0.14084508	0.0	0.0	0.0	5.527638E-4	0.13636364	0.14505714	0.31452906
12666	julianmoffatt	20061116070455	252.0	53.264355	0.021985477	0.026285714	0.18285714	0.068571426	0.056	0.022857143	0.0063318172	1.7142857	0.44681308	2.178328
12724	hundleydavid	20061116164414	85.0	34.849243	0.004648358	0.010810811	0.08108108	0.16216215	0.016216217	0.0	0.002135732	6.070588	0.17438145	0.79620445
12782	kimbalina	20061116230410	480.0	3.5368476	0.035453152	7.087172E-4	0.16654855	0.004961021	0.031892274	0.0	0.012060605	0.13333334	0.65492266	4.098599
12840	cuca	20061117134942	35.0		0.0						8.7944116E-4	0.0	0.18570521	
12898	dajobe	20061117215430	578.0	9.905372	0.09696467	0.013215859	0.48846853	0.048717283	0.07255766	0.11661052	0.014523343	0.28373703	1.7198236	3.3772848
13014	cavallopazzowe	20061118221604	1.0		0.0						2.5127521E-5	0.0		
13072	piripirro	20061119111418	5.0		0.0						1.2564077E-4	0.0		
13130	brillig	20061119214707	1.0		2.5128154E-5	0.0	0.0	0.0	0.0	0.0	2.5128154E-5	0.0		
13188	nibaq	20061120045037	567.0	15.525217	0.021635884	0.026713124	3.2462254	0.29732868	0.6457607	0.44134727	0.014248021	0.30864197	2.084234	2.6191797
13304	mokman	20061120191510	333.0	87.99988	0.010403317	0.002415459	0.531401	0.02173913	0.009661836	0.024154589	0.008367886	2.072072	0.19220366	2.1423423
13420	bb	20061121033027	942.0	34.260292	0.11242901	0.011622709	1.0136343	0.06750112	0.08135896	0.18551631	0.02367191	0.37261146	2.5355637	3.4611058
13478	dannyboy	20061121100634	16.0	0.5633261	0.0024375534	0.0	1.185567	0.0	0.020618556	0.10309278	4.0207067E-4	2.5	0.35670188	0.78538096
13536	minor9th	20061121153241	234.0	18.501583	0.020882545	0.02166065	0.93862814	0.050541516	0.14320096	0.08423586	0.0058802837	0.8974359	1.0216382	2.5230553
13652	linear000	20061121211237	26.0	0.2694376	0.0						6.533648E-4	0.1923077		0.6627229
45320														
754486	msolde	20070204134101	60.0	5.707108	0.04679105	0.011134308	0.013917885	0.106471814	0.02783577	0.0069589424	0.0019536973	1.4166666	0.16257353	1.0397292
754660	picogiga	20070205010716	8.0	2.65718	1.6281342E-4	0.0	0.0		0.0	0.0	2.6050146E-4	1.25		0.5909682
754718	kaola	20070205044523	3420.0	176.37753	0.02816672	0.15953757	2.786127	0.17225434	0.29132947	1.1156069	0.11136438	0.3254386	1.4574063	3.3798988
754776	bonelifer	20070205094200	12.0	1.102605	7.815044E-4	0.083333336	0.20833333	0.083333336	0.16666667	0.0	3.907522E-4	1.5833334	0.13745876	0.4411602
754834	Horhay	20070205143917	35.0	4.7234125	2.9306413E-4	0.0	0.0	0.0	0.0	0.0	0.0011396939	0.42857143		0.80030435
754950	panajotisp	20070205193221	1.0	0.035688702	6.5125365E-5	0.0	0.0	1.0	0.0	0.0	3.2562682E-5	2.0		0.15093093
755066	travisharder	20070206013636	172.0	11.732261	0.0731056	8.908686E-4	0.1714922	0.034298442	0.077505566	0.026726058	0.0056009637	0.73255813	0.9078818	3.557052
755124	Bus	20070206060150	2.0	0.043179523	1.6281872E-4	0.0	37.0		0.0	2.0	6.512749E-5	1.0	0.3256021	0.19351105
755298														
755356	noonoon	20070206175716	11.0	0.42515224	9.769123E-5	0.0	5.0		0.0	0.0	3.5820119E-4	0.27272728	0.13974293	0.6524556
755414	santheo	20070206202931	505.0	22.392946	0.06441108	0.023255814	0.58645093	0.112740144	0.14155713	0.06825076	0.01644469	0.67524755	1.6647859	4.1714916
755472	ChristinaAnn	20070206223017	5.0		6.512749E-5	0.0	0.0	0.0	0.0	0.0	1.6281872E-4	0.0		
755530	littlebean00	20070207000214	47.0	2.7350202	0.0019538882	0.0	0.6666667	0.0	0.0	0.0	0.0015305458	0.82978725	0.18892577	0.8857318
755588	radical	20070207012706	24.0		2.6051843E-4	0.0	32.5	0.0	0.0	1.875	7.815553E-4	0.0	1.5598851	
755704	Hagane	20070207041254	2.0	0.014719292	2.6051843E-4	0.0	0.0	0.25	0.0	0.0	6.512961E-5	0.5		0.14155774
755762	littlewits	20070207053320	1.0	9.769441E-4	6.512961E-5	0.0	0.0		0.0	0.0	3.2564803E-5	3.0		0.14299217
755878	taggy	20070207092509	171.0	7.428032	0.08727367	0.028731342	0.33395523	0.03544776	0.06492537	0.08208955	0.0055685816	0.8128655	0.9751186	3.2444084
755936	juz	20070207115535	52.0	5.222841	0.00413573	0.007874016	0.62992126	0.07874016	0.031496063	0.03937008	0.0016933698	1.2307693	0.18771634	1.0547702
756052	billypowergamer	20070207151449	1.0	0.011137163	3.2564803E-5	0.0	0.0		0.0	0.0	3.2564803E-5	1.0		0.12991786
756110	tostina	20070207161538	2776.0	450.75253	0.026377492	0.21604939	5.2901235	0.53209877	0.8333333	0.82098764	0.0903999	1.0619596	2.3254738	3.7442856
756168	Logoss	20070207173718	7.0	0.067050934	3.5821286E-4	0.0	0.0		0.0	0.0	2.2795363E-4	0.14285715		0.25712514
756226	Dr_Sploosh	20070207185350	2.0	0.045004558	1.9538883E-4	0.0	0.0	0.16666667	0.0	0.0	6.512961E-5	0.5		0.12871519
756284	mudumuzz	20070207201211	7.0	22.762634	9.7694414E-5	0.0	0.0	0.0	0.0	0.0	2.2795363E-4	1.7142857		0.20616283
756342	araleius	20070207212924	29.0	0.43226522	0.02895011	0.0	0.06749156	0.01912261	0.011248594	0.005624297	9.443793E-4	0.86206895	0.35269186	1.0526502
756400	guillermocastro	20070207230941	554.0	175.6935	0.027321871	0.06793802	0.93563765	0.41716328	1.1299165	0.1966627	0.018040901	1.0270758	1.1397568	2.7184043
756458	unapersona	20070208002204	38.0	2.8022275	0.011658579	0.03631285	0.12569833	0.15921788	0.05865922	0.01396648	0.0012375029	1.5263158	0.41398782	0.91942286
756574	wheatieswelch	20070208022046	2.0		3.2565866E-5	0.0	0.0	2.0	0.0	0.0	6.513173E-5	0.0		
756632	Hannah	20070208035046	200.0	0.6863907	0.010421077	0.0125	2.265625	0.025	0.059375	0.140625	0.0065131728	0.09	1.4911631	1.5994397
757502	weightshift	20070208142712	1567.0	21.363533	0.13104504	0.0017395626	1.4860835	0.08772366	0.1525845	0.2721173	0.05103071	0.14932993	3.1497245	4.6848326
757850	dmshann0n	20070208162941	40.0	6.134106	0.0125378575	0.036363635	0.41558442	0.05974026	0.13766234	0.025974026	0.0013026346	1.825	0.33456075	0.7101788
757908	davidrison	20070208165844	26.0	1.3883805	0.002149347	0.0	0.15151516	0.030303031	0.28787878	0.0	8.467125E-4	1.3076923	0.17610328	0.92187834
758082	lnebres	20070208182225	90.0	3.1939948	0.034845475	0.0037383179	0.28037384	0.021495327	0.04766355	0.03271028	0.0029309278	0.82222223	1.8666044	2.913831
758256	hudsonst	20070208191249	21.0	3.7209432	0.0017911226	0.0	0.0	0.0	0.0	0.0	6.8388315E-4	1.5238096		0.3030088
758546	Tech2	20070208203411	187.0	5.779627	5.2105385E-4	0.0	0.9375	0.625	0.0625	0.3125	0.006089817	0.44919786	0.1663807	1.3341247
758720	crwbot	20070208211413	58.0	4.2446675	0.017194776	0.011363637	0.3314394	0.028409092	0.16666667	0.009469697	0.0018888201	1.1034483	1.0609246	1.3585563
758952	Evan_Brown	20070208223426	0.0		6.513173E-5	0.0	0.0	0.0	0.0	0.0	0.0			
759126	dekrazee1	20070208234126	855.0	188.66249	0.7080796	0.006576829	0.46037805	0.034079935	0.18856643	0.033574022	0.027843814	1.0608187	2.6944637	3.5925677
759184	Saint_Moe	20070209000219	14.0	0.43779716	6.8390544E-4	0.0	0.0	0.0	0.0	0.0	4.5593694E-4	1.0		0.1593654
759242	henning	20070209003205	57.0	7.1486354	0.032371525	0.0	0.20120725		0.0	0.025150906	0.0018563147	1.7017543	0.72177434	3.3458586
759358	Outlaw	20070209014759	1.0	9.770077E-5	3.2566924E-5	0.0	35.0		0.0	5.0	3.2566924E-5	1.0	0.22272106	0.63755184
759474	gorgeousroni	20070209025655	19.0	0.117794566	0.0062854164	0.010362694	0.15544042	0.010362694	0.06735751	0.07772021	6.187716E-4	0.47368422	0.15304562	0.24586959
759532	josecaballer	20070209033800	1387.0	71.18335	0.031948153	0.017329255	0.4485219	0.23037717	0.04587156	0.21916412	0.045170326	0.61788034	0.77004045	3.1763496
759590	slackerchris	20070209041054	32.0	2.0662086	0.0106168175	0.0	0.0	0.0	0.0	0.0	0.0010421416	0.78125		1.3368667
759648	jebni	20070209050332	127.0	10.1446295	0.2548362	0.0	0.19361022	1.2779553E-4	0.0011501597	0.007028754	0.0041359994	1.023622	1.2182986	1.4254178
760112	shaninm	20070209110410	0.0	0.99824136	6.513385E-5	0.0	0.0	0.0	0.0	0.0	0.0			0.13902573
760576	SeanCLucas	20070209151234	281.0	56.036278	0.03419527	0.034285713	0.07619048	0.117142856	0.056190476	0.01904762	0.009151306	2.2170818	0.297464	1.4121311
760692	mattbeedle	20070209155236	65.0	8.110142	0.023741288	0.012345679	0.5349794	0.06447188	0.21399178	0.0068587107	0.00211685	0.95384616	0.59269124	1.1724802
760808	Steppanwolf	20070209163541	33.0	0.291246	0.0012049762	0.0	0.27027026	0.027027028	0.08108108	0.0	0.0010747085	0.6363636	0.14609829	0.61444056
761678	PixiePirateX	20070209233351	18.0	0.6037908	0.016609132	0.0019607844	0.039215688	0.003921569	0.021568628	0.009803922	5.8620464E-4	0.3888889	0.16094872	0.42430562
761794	birbetta3	20070210004034	6.0	0.016316561	0.0040058624	0.0	0.0	0.0	0.0	0.0	1.9540792E-4	0.33333334		1.127013
761910														
762084	pjuska01	20070210045803	2.0	1.0374532	6.1879173E-4	0.0	0.0		0.0	0.0	6.513597E-5	5.5		0.48661792
762142	dan1928	20070210055106	152.0	36.31197	0.022243934	0.014641289	0.48316252	0.09077599	0.12445095	0.03660322	0.004950334	1.5921053	0.45739275	1.2488192
762200	carlos_mono	20070210065708	42.0	2.4922326	3.9081584E-4	0.0	0.0	0.0	0.16666667	0.0	0.0013678554	0.42857143	0.0	0.68555295
762316	Spam_	20070210090436	15.0	0.2188243	8.793356E-4	0.0	0.0		0.0	0.0	4.885198E-4	0.33333334		0.46268725
762664	donrocco	20070210130919	1.0	0.062823646	0.0						3.2567987E-5	1.0		0.38448334
763186	benhavercroft	20070210173503	0.0	0.10415242	0.0						0.0			
763360	Nicolaos	20070210191626	31.0	3.3835533	0.0028659827	0.03409091	0.056818184	0.09090909	0.38636363	0.0	0.0010096076	1.516129	0.1351265	0.643081
763418	suethomas	20070210194429	780.0	75.4852	0.027291972	0.14319809	5.119332	0.48210025	0.68854415	0.9785203	0.025403028	0.59102565	1.985345	2.856527
763534	misterpresident	20070210211705	590.0	1.4073603	0.0027031428	0.0	2.2289157	0.04819277	0.09638554	0.36144578	0.01921511	0.010169491	0.9559597	3.1865866
763708	laurenejobs	20070210232750	21.0		0.0						6.839277E-4	0.0		
764230	DjDas	20070211075620	25.0	1.5735735	0.002084419	0.140625	0.15625	0.40625	0.140625	0.0	8.1422616E-4	1.52	0.20431808	0.37004724
764288	bubu	20070211084116	25.0	0.0	0.023742834	0.0	0.17832647	0.0	0.0	0.013717421	8.1422616E-4	0.04	0.38831	3.2590294
764404	x_shopaholic_x	20070211105329	1.0	7.16519E-4	6.513809E-5	0.0	0.0		0.0	0.0	3.2569045E-5	1.0		0.19160087
764462	TOV3Y	20070211120712	160.0	17.185415	0.11480589	0.0025531915	0.04680851	0.0068085105	0.00964539	0.0056737587	0.0052110474	0.8125	0.38956988	1.2176352
